TRAIN,gs://sqaush/5E9F6098-EBDB-4BA8-B3C5-1AEB1C0309A2-2020-10-20T21:34:39.686Z.jpg,Service_Line,0.22162884,0.52935946,0.2503338,0.52935946,0.2503338,0.99377227,0.22162884,0.99377227
TRAIN,gs://sqaush/5E9F6098-EBDB-4BA8-B3C5-1AEB1C0309A2-2020-10-20T21:34:39.686Z.jpg,Short_line_right,0.7309746,0.010676157,0.81642187,0.010676157,0.81642187,0.08985765,0.7309746,0.08985765
TRAIN,gs://sqaush/frame1186-2020-10-19T18:23:40.486Z.jpg,Racquet,0.5183246,0.9054264,0.5497382,0.9054264,0.5497382,0.9953488,0.5183246,0.9953488
TRAIN,gs://sqaush/frame1186-2020-10-19T18:23:40.486Z.jpg,Squash,0.60912865,0.6932153,0.6240664,0.6932153,0.6240664,0.719764,0.60912865,0.719764
TRAIN,gs://squash2/images244-2020-10-22T02:27:08.278Z.jpg,Racquet,0.11149826,0.78222996,0.3336237,0.78222996,0.3336237,0.9216028,0.11149826,0.9216028
TRAIN,gs://squash2/images244-2020-10-22T02:27:08.278Z.jpg,Squash,0.1315331,0.815331,0.16027875,0.815331,0.16027875,0.8867596,0.1315331,0.8867596
TRAIN,gs://squash2/images244-2020-10-22T02:27:08.278Z.jpg,Racquet,0.7055749,0.44947734,0.74390244,0.44947734,0.74390244,0.70905924,0.7055749,0.70905924
TRAIN,gs://squash2/images244-2020-10-22T02:27:08.278Z.jpg,T,0.62543553,0.79094076,0.72473866,0.79094076,0.72473866,0.9198606,0.62543553,0.9198606
TRAIN,gs://squash2/images73-2020-10-22T02:27:08.277Z.jpg,Tin,0.016608391,0.2159091,0.97115386,0.2159091,0.97115386,0.43881118,0.016608391,0.43881118
TRAIN,gs://squash2/images73-2020-10-22T02:27:08.277Z.jpg,T,0.37237763,0.6127622,0.6258741,0.6127622,0.6258741,0.7902098,0.37237763,0.7902098
TRAIN,gs://squash2/images73-2020-10-22T02:27:08.277Z.jpg,Service_Line,0.009615385,0.012237762,0.99213284,0.012237762,0.99213284,0.13898602,0.009615385,0.13898602
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Tin,0.38219896,0.5736434,0.6439791,0.5736434,0.6439791,0.6263566,0.38219896,0.6263566
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.6439791,0.7565892,0.66404885,0.7565892,0.66404885,0.8806202,0.6439791,0.8806202
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Front_Left_Corner,0.38394415,0.6031008,0.39441535,0.6031008,0.39441535,0.627907,0.38394415,0.627907
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Short_line_left,0.2661431,0.7162791,0.28795812,0.7162791,0.28795812,0.7503876,0.2661431,0.7503876
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Front_Right_Corner,0.6317626,0.6,0.6448517,0.6,0.6448517,0.6263566,0.6317626,0.6263566
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Short_line_right,0.74781847,0.71472865,0.7635253,0.71472865,0.7635253,0.74418604,0.74781847,0.74418604
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,T,0.508726,0.71782947,0.521815,0.71782947,0.521815,0.74883723,0.508726,0.74883723
TRAIN,gs://sqaush/frame5220-3d-2020-10-20T15:11:24.055Z.jpg,Service_Line,0.35776615,0.4604651,0.65619546,0.4604651,0.65619546,0.5069767,0.35776615,0.5069767
TRAIN,gs://sqaush/framewewer3186-2d-2020-10-23T00:40:37.824Z.jpg,Squash,0.5563207,0.31905594,0.5710772,0.31905594,0.5710772,0.34353146,0.5563207,0.34353146
TRAIN,gs://sqaush/framewewer3186-2d-2020-10-23T00:40:37.824Z.jpg,Racquet,0.36497787,0.2840909,0.45253322,0.2840909,0.45253322,0.40734264,0.36497787,0.40734264
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,Short_line_right,0.7513089,0.7209302,0.7643979,0.7209302,0.7643979,0.7379845,0.7513089,0.7379845
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,Short_line_left,0.2678883,0.7224806,0.2827225,0.7224806,0.2827225,0.7410853,0.2678883,0.7410853
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,Tin,0.37260035,0.5782946,0.6492147,0.5782946,0.6492147,0.63100773,0.37260035,0.63100773
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,Front_Right_Corner,0.6317626,0.60775197,0.6439791,0.60775197,0.6439791,0.62945735,0.6317626,0.62945735
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.34031415,0.56589144,0.39267015,0.56589144,0.39267015,0.66511625,0.34031415,0.66511625
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,Service_Line,0.36038396,0.47131783,0.64659685,0.47131783,0.64659685,0.503876,0.36038396,0.503876
TRAIN,gs://sqaush/frame8410-1d-2020-10-20T15:11:24.055Z.jpg,T,0.5052356,0.71782947,0.521815,0.71782947,0.521815,0.7457364,0.5052356,0.7457364
TRAIN,gs://sqaush/framewewer16756-1d-2020-10-23T00:40:37.825Z.jpg,Racquet,0.4923758,0.45367134,0.56025577,0.45367134,0.56025577,0.53933567,0.4923758,0.53933567
TRAIN,gs://sqaush/frame472-1d-2020-10-22T15:31:36.300Z.jpg,Racquet,0.23954704,0.12693499,0.36933798,0.12693499,0.36933798,0.2631579,0.23954704,0.2631579
TRAIN,gs://sqaush/framewewer4130-1d-2020-10-24T19:09:06.434Z.jpg,Squash,0.5135268,0.13199301,0.5312346,0.13199301,0.5312346,0.16783217,0.5135268,0.16783217
TRAIN,gs://squash2/images285-2020-10-22T02:27:08.278Z.jpg,Front_Left_Corner,0.04538727,0.61975527,0.095707946,0.61975527,0.095707946,0.70454544,0.04538727,0.70454544
TRAIN,gs://squash2/images285-2020-10-22T02:27:08.278Z.jpg,Short_line_right,0.822891,0.6520979,0.9111988,0.6520979,0.9111988,0.7325175,0.822891,0.7325175
TRAIN,gs://squash2/images285-2020-10-22T02:27:08.278Z.jpg,T,0.58362114,0.68356645,0.6388752,0.68356645,0.6388752,0.7692308,0.58362114,0.7692308
TRAIN,gs://squash2/images285-2020-10-22T02:27:08.278Z.jpg,Short_line_left,0.015786877,0.756993,0.077454366,0.756993,0.077454366,0.86013985,0.015786877,0.86013985
TRAIN,gs://squash2/images285-2020-10-22T02:27:08.278Z.jpg,Tin,0.05772077,0.55332166,0.6196349,0.55332166,0.6196349,0.68444055,0.05772077,0.68444055
TRAIN,gs://squash2/images285-2020-10-22T02:27:08.278Z.jpg,Service_Line,0.06166749,0.33828673,0.57671434,0.33828673,0.57671434,0.45104894,0.06166749,0.45104894
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Tin,0.36474696,0.4620155,0.6317626,0.4620155,0.6317626,0.51937985,0.36474696,0.51937985
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Short_line_left,0.2521815,0.6170543,0.2670157,0.6170543,0.2670157,0.64496124,0.2521815,0.64496124
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Racquet,0.53752184,0.4728682,0.57242584,0.4728682,0.57242584,0.54418606,0.53752184,0.54418606
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Front_Right_Corner,0.61169285,0.48062015,0.62914485,0.48062015,0.62914485,0.51627904,0.61169285,0.51627904
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Service_Line,0.35340315,0.3503876,0.6273996,0.3503876,0.6273996,0.4031008,0.35340315,0.4031008
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Short_line_right,0.7094241,0.57984495,0.7286213,0.57984495,0.7286213,0.6124031,0.7094241,0.6124031
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,T,0.478185,0.5984496,0.5026178,0.5984496,0.5026178,0.64496124,0.478185,0.64496124
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Front_Left_Corner,0.36998254,0.4976744,0.38219896,0.4976744,0.38219896,0.53488374,0.36998254,0.53488374
TRAIN,gs://sqaush/framev3102930-2020-10-20T00:14:59.858Z.jpg,Squash,0.7580786,0.76086956,0.768559,0.76086956,0.768559,0.7872671,0.7580786,0.7872671
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Front_Left_Corner,0.21709166,0.5814167,0.24810475,0.5814167,0.24810475,0.62649494,0.21709166,0.62649494
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Racquet,0.37698138,0.44066238,0.43073744,0.44066238,0.43073744,0.53357863,0.37698138,0.53357863
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Tin,0.23225361,0.55105793,0.6946933,0.55105793,0.6946933,0.6099356,0.23225361,0.6099356
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Front_Right_Corner,0.6760855,0.5602576,0.7084769,0.5602576,0.7084769,0.6025759,0.6760855,0.6025759
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Short_line_left,0.18607856,0.74333024,0.27084768,0.74333024,0.27084768,0.8390064,0.18607856,0.8390064
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,T,0.70020676,0.6973321,0.75878704,0.6973321,0.75878704,0.7654094,0.70020676,0.7654094
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Service_Line,0.22880772,0.37626496,0.7029635,0.37626496,0.7029635,0.44342226,0.22880772,0.44342226
TRAIN,gs://sqaush/image5-2020-10-20T19:13:46.500Z.jpg,Racquet,0.58097863,0.68813246,0.77188146,0.68813246,0.77188146,0.9089236,0.58097863,0.9089236
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Front_Left_Corner,0.36736473,0.5007752,0.37958115,0.5007752,0.37958115,0.5271318,0.36736473,0.5271318
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Short_line_left,0.2486911,0.62015504,0.2670157,0.62015504,0.2670157,0.6418605,0.2486911,0.6418605
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Short_line_right,0.71291447,0.5875969,0.72600347,0.5875969,0.72600347,0.6124031,0.71291447,0.6124031
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Tin,0.36998254,0.4604651,0.62129146,0.4604651,0.62129146,0.5255814,0.36998254,0.5255814
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Racquet,0.534904,0.38139534,0.5750436,0.38139534,0.5750436,0.45426357,0.534904,0.45426357
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Front_Right_Corner,0.61169285,0.4868217,0.62827224,0.4868217,0.62827224,0.5131783,0.61169285,0.5131783
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,Service_Line,0.36125654,0.36434108,0.62565446,0.36434108,0.62565446,0.4,0.36125654,0.4
TRAIN,gs://sqaush/framev398340-2020-10-20T14:32:51.183Z.jpg,T,0.4764398,0.5968992,0.4991274,0.5968992,0.4991274,0.63255817,0.4764398,0.63255817
TRAIN,gs://sqaush/framewewer7198-1d-2020-10-24T19:09:06.434Z.jpg,Racquet,0.45302507,0.15996504,0.4889326,0.15996504,0.4889326,0.2840909,0.45302507,0.2840909
TRAIN,gs://sqaush/framewewer7198-1d-2020-10-24T19:09:06.434Z.jpg,Squash,0.43384162,0.8557692,0.470241,0.8557692,0.470241,0.9125874,0.43384162,0.9125874
TRAIN,gs://sqaush/framewewer20650-2d-2020-10-23T00:40:37.825Z.jpg,Squash,0.593212,0.70367134,0.61879,0.70367134,0.61879,0.75874126,0.593212,0.75874126
TRAIN,gs://sqaush/framewewer20650-2d-2020-10-23T00:40:37.825Z.jpg,Racquet,0.53271025,0.23776224,0.5853419,0.23776224,0.5853419,0.34702796,0.53271025,0.34702796
TRAIN,gs://sqaush/framewewer13393-1d-2020-10-24T19:09:06.435Z.jpg,Squash,0.42302015,0.8487762,0.45007378,0.8487762,0.45007378,0.89772725,0.42302015,0.89772725
TRAIN,gs://sqaush/framewewer13393-1d-2020-10-24T19:09:06.435Z.jpg,Racquet,0.39842597,0.16346154,0.4559764,0.16346154,0.4559764,0.2910839,0.39842597,0.2910839
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Short_line_right,0.7094241,0.5860465,0.7382199,0.5860465,0.7382199,0.6139535,0.7094241,0.6139535
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Short_line_left,0.2513089,0.61550385,0.2713787,0.61550385,0.2713787,0.6372093,0.2513089,0.6372093
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Squash,0.8043668,0.83540374,0.8165939,0.83540374,0.8165939,0.86490685,0.8043668,0.86490685
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Racquet,0.513089,0.45891473,0.54624784,0.45891473,0.54624784,0.50852716,0.513089,0.50852716
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Front_Right_Corner,0.61343807,0.48372093,0.6265271,0.48372093,0.6265271,0.50852716,0.61343807,0.50852716
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Service_Line,0.35863873,0.3627907,0.62478185,0.3627907,0.62478185,0.39689922,0.35863873,0.39689922
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,T,0.4799302,0.5968992,0.4982548,0.5968992,0.4982548,0.6387597,0.4799302,0.6387597
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Front_Left_Corner,0.36649215,0.49457365,0.37696335,0.49457365,0.37696335,0.5178295,0.36649215,0.5178295
TRAIN,gs://sqaush/framev3100860-2020-10-20T00:14:59.858Z.jpg,Tin,0.36212915,0.4635659,0.6317626,0.4635659,0.6317626,0.5224806,0.36212915,0.5224806
TRAIN,gs://sqaush/framewewer23836-2d-2020-10-23T00:40:37.825Z.jpg,Racquet,0.51549435,0.18094406,0.56419086,0.18094406,0.56419086,0.3583916,0.51549435,0.3583916
TRAIN,gs://sqaush/framewewer20886-1d-2020-10-24T19:09:06.435Z.jpg,Racquet,0.36891294,0.18356644,0.42351204,0.18356644,0.42351204,0.26223776,0.36891294,0.26223776
TRAIN,gs://sqaush/framewewer8378-1d-2020-10-23T00:40:37.824Z.jpg,Racquet,0.3813814,0.7900356,0.47247246,0.7900356,0.47247246,0.87188613,0.3813814,0.87188613
TRAIN,gs://squash2/images3-2020-10-22T02:27:08.277Z.jpg,Racquet,0.12891985,0.5091623,0.35801393,0.5091623,0.35801393,0.7866492,0.12891985,0.7866492
TRAIN,gs://squash2/images3-2020-10-22T02:27:08.277Z.jpg,Racquet,0.29268292,0.0013089005,0.3684669,0.0013089005,0.3684669,0.289267,0.29268292,0.289267
TRAIN,gs://squash2/20200111042756_Gaultier-ToC-RD2-2020-10-22T02:27:08.277Z.jpg,Tin,0.004355401,0.7630662,0.6933798,0.7630662,0.6933798,0.9076655,0.004355401,0.9076655
TRAIN,gs://squash2/20200111042756_Gaultier-ToC-RD2-2020-10-22T02:27:08.277Z.jpg,Racquet,0.8292683,0.5818815,0.8893728,0.5818815,0.8893728,0.83972126,0.8292683,0.83972126
TRAIN,gs://squash2/20200111042756_Gaultier-ToC-RD2-2020-10-22T02:27:08.277Z.jpg,Racquet,0.6141115,0.010452962,0.70905924,0.010452962,0.70905924,0.32578397,0.6141115,0.32578397
TRAIN,gs://squash2/20200111042756_Gaultier-ToC-RD2-2020-10-22T02:27:08.277Z.jpg,Service_Line,0.0034843206,0.3292683,0.6803136,0.3292683,0.6803136,0.456446,0.0034843206,0.456446
TRAIN,gs://squash2/20200111042756_Gaultier-ToC-RD2-2020-10-22T02:27:08.277Z.jpg,Squash,0.64634144,0.5818815,0.67770034,0.5818815,0.67770034,0.65505224,0.64634144,0.65505224
TRAIN,gs://squash2/images204-2020-10-22T02:27:08.278Z.jpg,Tin,0.030487806,0.5331928,0.9372822,0.5331928,0.9372822,0.66701794,0.030487806,0.66701794
TRAIN,gs://squash2/images204-2020-10-22T02:27:08.278Z.jpg,Racquet,0.5139373,0.55426764,0.7952962,0.55426764,0.7952962,0.7523709,0.5139373,0.7523709
TRAIN,gs://squash2/images204-2020-10-22T02:27:08.278Z.jpg,Front_Left_Corner,0.013937282,0.5753425,0.089721255,0.5753425,0.089721255,0.6606955,0.013937282,0.6606955
TRAIN,gs://squash2/images204-2020-10-22T02:27:08.278Z.jpg,Racquet,0.27874565,0.4604847,0.5191638,0.4604847,0.5191638,0.76290834,0.27874565,0.76290834
TRAIN,gs://squash2/images204-2020-10-22T02:27:08.278Z.jpg,Service_Line,0.031358887,0.29926237,0.8144599,0.29926237,0.8144599,0.43308747,0.031358887,0.43308747
TRAIN,gs://squash2/images204-2020-10-22T02:27:08.278Z.jpg,T,0.42682928,0.89357215,0.5609756,0.89357215,0.5609756,0.99578506,0.42682928,0.99578506
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Squash,0.54188484,0.4372093,0.5514834,0.4372093,0.5514834,0.46666667,0.54188484,0.46666667
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Front_Right_Corner,0.6361257,0.4372093,0.65619546,0.4372093,0.65619546,0.4511628,0.6361257,0.4511628
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.61169285,0.37984496,0.6439791,0.37984496,0.6439791,0.45426357,0.61169285,0.45426357
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Tin,0.38045377,0.4108527,0.65095985,0.4108527,0.65095985,0.46666667,0.38045377,0.46666667
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,T,0.5069808,0.5565891,0.5270506,0.5565891,0.5270506,0.58294576,0.5069808,0.58294576
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Short_line_left,0.2792321,0.55968994,0.29668412,0.55968994,0.29668412,0.5875969,0.2792321,0.5875969
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Service_Line,0.38045377,0.30387598,0.65881324,0.30387598,0.65881324,0.33953488,0.38045377,0.33953488
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.31239092,0.34573644,0.35514835,0.34573644,0.35514835,0.42635658,0.31239092,0.42635658
TRAIN,gs://sqaush/frame4060-2d-2020-10-20T15:11:24.055Z.jpg,Short_line_right,0.7460733,0.54108524,0.7635253,0.54108524,0.7635253,0.56589144,0.7460733,0.56589144
TRAIN,gs://sqaush/framewewer9794-1d-2020-10-24T19:09:06.435Z.jpg,Racquet,0.3698967,0.40122378,0.4559764,0.40122378,0.4559764,0.5541958,0.3698967,0.5541958
TRAIN,gs://sqaush/F4405203-6E8D-469C-9BEA-251F3990C87B-2020-10-20T21:34:39.686Z.jpg,Racquet,0.42389852,0.5142349,0.518024,0.5142349,0.518024,0.6752669,0.42389852,0.6752669
TRAIN,gs://sqaush/F4405203-6E8D-469C-9BEA-251F3990C87B-2020-10-20T21:34:39.686Z.jpg,T,0.06208278,0.099644125,0.13150868,0.099644125,0.13150868,0.1797153,0.06208278,0.1797153
TRAIN,gs://sqaush/F4405203-6E8D-469C-9BEA-251F3990C87B-2020-10-20T21:34:39.686Z.jpg,Short_line_left,0.16421896,0.5996441,0.20894526,0.5996441,0.20894526,0.62811387,0.16421896,0.62811387
TRAIN,gs://sqaush/85A3AA5E-72A0-40B8-9D37-AFA7FCC0703F-2020-10-22T13:55:48.840Z.jpg,Short_line_left,0.4303136,0.114982575,0.48954704,0.114982575,0.48954704,0.17886178,0.4303136,0.17886178
TRAIN,gs://sqaush/85A3AA5E-72A0-40B8-9D37-AFA7FCC0703F-2020-10-22T13:55:48.840Z.jpg,Squash,0.77874565,0.3902439,0.8057491,0.3902439,0.8057491,0.42973286,0.77874565,0.42973286
TRAIN,gs://sqaush/framewewer4956-1d-2020-10-23T00:40:37.824Z.jpg,Racquet,0.3836094,0.7271318,0.48387095,0.7271318,0.48387095,0.8015504,0.3836094,0.8015504
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.2984293,0.503876,0.33158812,0.503876,0.33158812,0.58449614,0.2984293,0.58449614
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Short_line_left,0.26876092,0.7209302,0.28184992,0.7209302,0.28184992,0.74883723,0.26876092,0.74883723
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Front_Left_Corner,0.38132635,0.60930234,0.39354277,0.60930234,0.39354277,0.62945735,0.38132635,0.62945735
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,T,0.5052356,0.7162791,0.52443284,0.7162791,0.52443284,0.75503874,0.5052356,0.75503874
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Tin,0.38132635,0.5736434,0.64310646,0.5736434,0.64310646,0.63410854,0.38132635,0.63410854
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Short_line_right,0.7513089,0.7209302,0.7617801,0.7209302,0.7617801,0.7379845,0.7513089,0.7379845
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Front_Right_Corner,0.62914485,0.6062015,0.6483421,0.6062015,0.6483421,0.62945735,0.62914485,0.62945735
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.61082023,0.53023255,0.63787085,0.53023255,0.63787085,0.6217054,0.61082023,0.6217054
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Service_Line,0.37783596,0.4744186,0.6396161,0.4744186,0.6396161,0.503876,0.37783596,0.503876
TRAIN,gs://sqaush/frame8120-1d-2020-10-20T15:11:24.055Z.jpg,Squash,0.5340314,0.5813953,0.5453752,0.5813953,0.5453752,0.60775197,0.5340314,0.60775197
TRAIN,gs://sqaush/framewewer10384-1d-2020-10-23T00:40:37.825Z.jpg,Racquet,0.23365301,0.275969,0.36530077,0.275969,0.36530077,0.45891473,0.23365301,0.45891473
TRAIN,gs://sqaush/framewewer12508-1d-2020-10-23T00:40:37.825Z.jpg,Squash,0.5671421,0.5367133,0.58632565,0.5367133,0.58632565,0.57867134,0.5671421,0.57867134
TRAIN,gs://sqaush/frame1450-2d-2020-10-20T15:11:24.055Z.jpg,Service_Line,0.36910996,0.31627908,0.6492147,0.31627908,0.6492147,0.3488372,0.36910996,0.3488372
TRAIN,gs://sqaush/frame1450-2d-2020-10-20T15:11:24.055Z.jpg,Racquet,0.5924956,0.48062015,0.62390924,0.48062015,0.62390924,0.54573643,0.5924956,0.54573643
TRAIN,gs://sqaush/frame1450-2d-2020-10-20T15:11:24.055Z.jpg,Short_line_left,0.2809773,0.56589144,0.29493892,0.56589144,0.29493892,0.59069765,0.2809773,0.59069765
